species_id,common_name,scientific_name,category,feeding_source,feeding_confidence,feeding_uses_template,feeding_needs_review,feeding_review_reason,feeding_source_url,feeding_source_fields,housing_mode,housing_reason,housing_reason_shared_count,housing_only_category_reference,missing_species_specific_care
sp_0426,极地白云金丝,Tanichthys albonubes var. Polar,鱼类,aquapedia_master_v2.csv+rules+category_feeding_template,0.82,yes,no,,https://www.google.com/search?q=Tanichthys+albonubes+var.+Polar+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",适合混养,性情相对温和，可与体型接近、水质需求相同的温和物种混养；仍需避免过密饲养和体型差异过大。,86,yes,yes
sp_0427,大和藻虾,Caridina multidentata,虾螺蟹,rule_fallback,0.75,yes,yes,未匹配到物种专属喂养资料，当前仅提供类别通用参考,,,适合混养,属于造景或植物类，不会主动攻击鱼虾；主要注意光照、底床和是否会被草食性鱼啃食。,49,yes,yes
sp_0428,斑马螺,Neritina natalensis,虾螺蟹,aquapedia_master_v2.csv,0.87,no,no,,https://www.google.com/search?q=Neritina+natalensis+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,虾螺蟹通常性情温和，但可能被中大型鱼或肉食鱼捕食；也要避免铜药和会夹鱼的蟹类。,41,yes,no
sp_0429,神秘螺,Pomacea bridgesii,虾螺蟹,rule_fallback,0.78,yes,yes,未匹配到物种专属喂养资料，当前仅提供类别通用参考,,,谨慎混养,虾螺蟹通常性情温和，但可能被中大型鱼或肉食鱼捕食；也要避免铜药和会夹鱼的蟹类。,41,yes,yes
sp_0430,杀手螺,Anentome helena,虾螺蟹,rule_fallback,0.78,yes,yes,未匹配到物种专属喂养资料，当前仅提供类别通用参考,,,谨慎混养,虾螺蟹通常性情温和，但可能被中大型鱼或肉食鱼捕食；也要避免铜药和会夹鱼的蟹类。,41,yes,yes
sp_0431,红绿灯,Paracheirodon innesi,灯科鱼,aquapedia_master_v2.csv+aquapedia_supplement,0.91,no,no,,https://www.google.com/search?q=Paracheirodon+innesi+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",适合混养,性情通常温和，适合与体型接近、水温和 pH 区间重叠的温和鱼群混养；群游鱼建议成群饲养。,44,yes,no
sp_0432,宝莲灯,Paracheirodon axelrodi,灯科鱼,aquapedia_master_v2.csv,0.87,no,no,,https://www.google.com/search?q=Paracheirodon+axelrodi+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",适合混养,性情通常温和，适合与体型接近、水温和 pH 区间重叠的温和鱼群混养；群游鱼建议成群饲养。,44,yes,no
sp_0433,红鼻剪刀,Hemigrammus rhodostomus,灯科鱼,aquapedia_master_v2.csv,0.87,no,no,,https://www.google.com/search?q=Hemigrammus+rhodostomus+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",适合混养,性情通常温和，适合与体型接近、水温和 pH 区间重叠的温和鱼群混养；群游鱼建议成群饲养。,44,yes,no
sp_0434,白云金丝,Tanichthys albonubes,鱼类,aquapedia_master_v2.csv+rules+category_feeding_template,0.82,yes,no,,https://www.google.com/search?q=Tanichthys+albonubes+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",适合混养,性情相对温和，可与体型接近、水质需求相同的温和物种混养；仍需避免过密饲养和体型差异过大。,86,yes,yes
sp_0435,斑马鱼,Danio rerio,鱼类,aquapedia_master_v2.csv+rules+category_feeding_template,0.82,yes,no,,https://www.google.com/search?q=Danio+rerio+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",适合混养,性情通常温和，适合与体型接近、水温和 pH 区间重叠的温和鱼群混养；群游鱼建议成群饲养。,44,yes,yes
sp_0436,孔雀鱼,Poecilia reticulata,鱼类,aquapedia_master_v2.csv,0.87,no,no,,https://www.google.com/search?q=Poecilia+reticulata+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",适合混养,性情通常温和，适合与体型接近、水温和 pH 区间重叠的温和鱼群混养；群游鱼建议成群饲养。,44,yes,no
sp_0437,玛丽鱼,Poecilia sphenops,鱼类,aquapedia_master_v2.csv,0.92,no,no,,https://www.google.com/search?q=Poecilia+sphenops+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",适合混养,性情相对温和，可与体型接近、水质需求相同的温和物种混养；仍需避免过密饲养和体型差异过大。,86,yes,no
sp_0438,红剑鱼,Xiphophorus hellerii,鱼类,aquapedia_master_v2.csv,0.87,no,no,,https://www.google.com/search?q=Xiphophorus+hellerii+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,有一定领地意识，混养时需要足够空间、躲避物，并避免与同体型同习性的鱼过密饲养。,57,yes,no
sp_0439,虎皮鱼,Puntigrus tetrazona,鱼类,aquapedia_master_v2.csv,0.87,no,no,,https://www.google.com/search?q=Puntigrus+tetrazona+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",建议单养,性情偏凶或捕食倾向明显，和温和小型鱼混养容易造成追咬、压迫或吞食。,23,yes,no
sp_0440,一眉道人,Sahyadria denisonii,鱼类,aquapedia_master_v2.csv,0.87,no,no,,https://www.google.com/search?q=Sahyadria+denisonii+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",适合混养,性情相对温和，可与体型接近、水质需求相同的温和物种混养；仍需避免过密饲养和体型差异过大。,86,yes,no
sp_0441,金苔鼠,Gyrinocheilus aymonieri,鲶鱼/异型,aquapedia_master_v2.csv+rules+category_feeding_template,0.82,yes,no,,https://www.google.com/search?q=Gyrinocheilus+aymonieri+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,有一定领地意识，混养时需要足够空间、躲避物，并避免与同体型同习性的鱼过密饲养。,57,yes,yes
sp_0442,青苔鼠,Gyrinocheilus aymonieri var.,鲶鱼/异型,aquapedia_master_v2.csv+rules+aquapedia_supplement+category_feeding_template,0.82,yes,no,,https://www.google.com/search?q=Gyrinocheilus+aymonieri+var.+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,有一定领地意识，混养时需要足够空间、躲避物，并避免与同体型同习性的鱼过密饲养。,57,yes,yes
sp_0443,熊猫鼠,Corydoras pandas,鲶鱼/异型,aquapedia_master_v2.csv,0.87,no,no,,https://www.google.com/search?q=Corydoras+pandas+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",适合混养,性情通常温和，适合与体型接近、水温和 pH 区间重叠的温和鱼群混养；群游鱼建议成群饲养。,44,yes,no
sp_0444,珍珠马甲,Trichopodus leerii,鱼类,aquapedia_master_v2.csv+rules+category_feeding_template,0.82,yes,no,,https://www.google.com/search?q=Trichopodus+leerii+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",适合混养,性情相对温和，可与体型接近、水质需求相同的温和物种混养；仍需避免过密饲养和体型差异过大。,86,yes,yes
sp_0445,蓝曼龙,Trichopodus trichopterus var.,鱼类,aquapedia_master_v2.csv+rules+category_feeding_template,0.82,yes,no,,https://www.google.com/search?q=Trichopodus+trichopterus+var.+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,有一定领地意识，混养时需要足够空间、躲避物，并避免与同体型同习性的鱼过密饲养。,57,yes,yes
sp_0446,天使鱼（神仙鱼）,Pterophyllum scalare,慈鲷/斗鱼,aquapedia_master_v2.csv+rules+angelfish_feeding_template,0.85,yes,yes,特殊喂养关键词已抽取为提示，建议抽查,https://www.google.com/search?q=Pterophyllum+scalare+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",建议单养,有一定领地意识，繁殖期护卵行为明显，可能吞食极小型灯鱼；更适合与体型接近、性情温和且不咬鳍的鱼谨慎混养。,1,no,yes
sp_0447,七彩神仙鱼（七彩鱼）,Symphysodon aequifasciatus,慈鲷/斗鱼,aquapedia_master_v2.csv+aquapedia_supplement,0.91,no,no,,https://www.google.com/search?q=Symphysodon+aequifasciatus+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,七彩神仙对水温、水质和抢食压力非常敏感，适合与同样偏高温软酸水、性情温和且不抢食的鱼谨慎混养；不应按普通神仙鱼条件饲养。,1,no,no
sp_0448,荷兰凤凰,Mikrogeophagus ramirezi,慈鲷/斗鱼,aquapedia_master_v2.csv,0.87,no,no,,https://www.google.com/search?q=Mikrogeophagus+ramirezi+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",建议单养,斗鱼有明显领地意识，同类或长鳍鱼混养容易追咬；新手更适合单独饲养或非常谨慎搭配底栖温和生物。,47,yes,no
sp_0449,非洲王子,Labidochromis caeruleus,慈鲷/斗鱼,aquapedia_master_v2.csv+aquapedia_supplement,0.91,no,no,,https://www.google.com/search?q=Labidochromis+caeruleus+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",建议单养,斗鱼有明显领地意识，同类或长鳍鱼混养容易追咬；新手更适合单独饲养或非常谨慎搭配底栖温和生物。,47,yes,no
sp_0450,蓝宝石鱼,Andinoacara pulcher,硬景/底床,aquapedia_master_v2.csv,0.87,no,no,,https://www.google.com/search?q=Andinoacara+pulcher+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",适合混养,属于造景或植物类，不会主动攻击鱼虾；主要注意光照、底床和是否会被草食性鱼啃食。,49,yes,no
sp_0451,地图鱼,Astronotus ocellatus,慈鲷/斗鱼,aquapedia_master_v2.csv,0.92,no,no,,https://www.google.com/search?q=Astronotus+ocellatus+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",建议单养,斗鱼有明显领地意识，同类或长鳍鱼混养容易追咬；新手更适合单独饲养或非常谨慎搭配底栖温和生物。,47,yes,no
sp_0452,公子小丑,Amphiprion ocellaris,海水鱼,aquapedia_master_v2.csv,0.87,no,no,,https://www.google.com/search?q=Amphiprion+ocellaris+LiveAquaria+diet,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,海水生物需要稳定盐度和成熟系统；鱼、珊瑚、海葵之间存在捕食、蛰伤或领地风险，需要按珊瑚缸兼容性搭配。,66,yes,no
sp_0453,长鼻狮子鱼,Pterois volitans,海水鱼,aquapedia_master_v2.csv+rules+aquapedia_supplement+marine_feeding_template,0.81,yes,yes,特殊喂养关键词已抽取为提示，建议抽查,https://www.google.com/search?q=Pterois+volitans+LiveAquaria+diet,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",建议单养,该类生物捕食性强或体型差异风险高，容易吞食小鱼、小虾或攻击同缸生物，建议单独饲养或专业级混养。,14,yes,yes
sp_0454,大和藻虾,Caridina multidentata,虾螺蟹,rule_fallback,0.75,yes,yes,未匹配到物种专属喂养资料，当前仅提供类别通用参考,,,适合混养,属于造景或植物类，不会主动攻击鱼虾；主要注意光照、底床和是否会被草食性鱼啃食。,49,yes,yes
sp_0455,斑马螺,Neritina natalensis,虾螺蟹,aquapedia_master_v2.csv,0.87,no,no,,https://www.google.com/search?q=Neritina+natalensis+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,虾螺蟹通常性情温和，但可能被中大型鱼或肉食鱼捕食；也要避免铜药和会夹鱼的蟹类。,41,yes,no
sp_0456,神秘螺,Pomacea bridgesii,虾螺蟹,rule_fallback,0.78,yes,yes,未匹配到物种专属喂养资料，当前仅提供类别通用参考,,,谨慎混养,虾螺蟹通常性情温和，但可能被中大型鱼或肉食鱼捕食；也要避免铜药和会夹鱼的蟹类。,41,yes,yes
sp_0457,杀手螺,Anentome helena,虾螺蟹,rule_fallback,0.78,yes,yes,未匹配到物种专属喂养资料，当前仅提供类别通用参考,,,谨慎混养,虾螺蟹通常性情温和，但可能被中大型鱼或肉食鱼捕食；也要避免铜药和会夹鱼的蟹类。,41,yes,yes
sp_0458,玻璃猫鱼,Kryptopterus vitreolus,鱼类,aquapedia_master_v2.csv+rules+small_carnivore_fish_template,0.83,yes,yes,特殊喂养关键词已抽取为提示，建议抽查,https://www.google.com/search?q=Kryptopterus+vitreolus+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",适合混养,性情相对温和，可与体型接近、水质需求相同的温和物种混养；仍需避免过密饲养和体型差异过大。,86,yes,yes
sp_0459,黑壳虾,Neocaridina davidi wild type,虾螺蟹,rule_fallback,0.78,yes,yes,未匹配到物种专属喂养资料，当前仅提供类别通用参考,,,谨慎混养,虾螺蟹通常性情温和，但可能被中大型鱼或肉食鱼捕食；也要避免铜药和会夹鱼的蟹类。,41,yes,yes
sp_0460,巴西龟,Trachemys scripta elegans,龟类,rule_fallback,0.72,yes,yes,未匹配到物种专属喂养资料，当前仅提供类别通用参考,,,建议单养,龟类与观赏鱼的环境需求和捕食风险差异较大，容易咬伤或吞食小鱼，建议单独饲养。,7,yes,yes
sp_0461,草龟,Chinemys reevesii,龟类,rule_fallback,0.72,yes,yes,未匹配到物种专属喂养资料，当前仅提供类别通用参考,,,建议单养,龟类与观赏鱼的环境需求和捕食风险差异较大，容易咬伤或吞食小鱼，建议单独饲养。,7,yes,yes
sp_0462,花龟,Mauremys sinensis,龟类,rule_fallback,0.72,yes,yes,未匹配到物种专属喂养资料，当前仅提供类别通用参考,,,建议单养,龟类与观赏鱼的环境需求和捕食风险差异较大，容易咬伤或吞食小鱼，建议单独饲养。,7,yes,yes
sp_0463,剃刀麝香龟,Sternotherus carinatus,龟类,rule_fallback,0.72,yes,yes,未匹配到物种专属喂养资料，当前仅提供类别通用参考,,,建议单养,龟类与观赏鱼的环境需求和捕食风险差异较大，容易咬伤或吞食小鱼，建议单独饲养。,7,yes,yes
sp_0464,巨蛋麝香龟,Staurotypus salvinii,龟类,rule_fallback,0.72,yes,yes,未匹配到物种专属喂养资料，当前仅提供类别通用参考,,,建议单养,龟类与观赏鱼的环境需求和捕食风险差异较大，容易咬伤或吞食小鱼，建议单独饲养。,7,yes,yes
sp_0465,猪鼻龟,Carettochelys insculpta,龟类,rule_fallback,0.72,yes,yes,未匹配到物种专属喂养资料，当前仅提供类别通用参考,,,建议单养,龟类与观赏鱼的环境需求和捕食风险差异较大，容易咬伤或吞食小鱼，建议单独饲养。,7,yes,yes
sp_0466,蛋龟 (密西西比),Sternotherus odoratus,龟类,rule_fallback,0.72,yes,yes,未匹配到物种专属喂养资料，当前仅提供类别通用参考,,,建议单养,龟类与观赏鱼的环境需求和捕食风险差异较大，容易咬伤或吞食小鱼，建议单独饲养。,7,yes,yes
sp_0467,黑尾大勾,Hyphessobrycon megalopterus,灯科鱼,rule_fallback,0.74,yes,yes,未匹配到物种专属喂养资料，当前仅提供类别通用参考,,,适合混养,性情温和，适合与红绿灯、宝莲灯、鼠鱼等体型接近的温和鱼混养；建议 6 条以上成群。,1,no,yes
sp_0468,金三角灯,Trigonostigma heteromorpha,灯科鱼,rule_fallback,0.74,yes,yes,未匹配到物种专属喂养资料，当前仅提供类别通用参考,,,适合混养,温和群游鱼，适合与小型灯鱼、鼠鱼、米虾等低攻击性生物谨慎混养；建议保持稳定弱酸到中性水质。,1,no,yes
sp_0469,喷火灯,Hyphessobrycon amandae,灯科鱼,aquapedia_master_v2.csv,0.87,no,no,,https://www.google.com/search?q=Hyphessobrycon+amandae+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",适合混养,性情温和但体型很小，适合与同体型灯鱼、米虾和小型鼠鱼混养；避免天使鱼、虎皮鱼等可能追咬或吞食的对象。,1,no,no
sp_0470,黑莲灯,Hyphessobrycon herbertaxelrodi,灯科鱼,rule_fallback,0.74,yes,yes,未匹配到物种专属喂养资料，当前仅提供类别通用参考,,,适合混养,温和群游鱼，适合与多数小型热带鱼混养；建议避开咬鳍鱼和大型掠食鱼。,1,no,yes
sp_0471,钻石灯,Moenkhausia pittieri,灯科鱼,rule_fallback,0.74,yes,yes,未匹配到物种专属喂养资料，当前仅提供类别通用参考,,,适合混养,总体温和，适合与体型接近的灯鱼、鼠鱼和温和短鲷混养；鱼群过少时可能紧迫。,1,no,yes
sp_0472,企鹅灯,Thayeria boehlkei,灯科鱼,rule_fallback,0.74,yes,yes,未匹配到物种专属喂养资料，当前仅提供类别通用参考,,,适合混养,性情温和，适合与灯鱼、鼠鱼、小型异型等混养；建议 6 条以上成群。,1,no,yes
sp_0473,红肚铅笔鱼,Nannostomus beckfordi,灯科鱼,rule_fallback,0.74,yes,yes,未匹配到物种专属喂养资料，当前仅提供类别通用参考,,,适合混养,温和小型鱼，适合与小型灯鱼、鼠鱼、米虾谨慎混养；避免与大型或抢食过猛的鱼同缸。,1,no,yes
sp_0474,观背青鳉,Oryzias latipes var.,鱼类,rule_fallback,0.74,yes,yes,未匹配到物种专属喂养资料，当前仅提供类别通用参考,,,适合混养,温和小型鱼，适合与白云金丝、米虾、螺类等低攻击性生物混养；避免与大型鱼和强水流鱼同缸。,1,no,yes
sp_0475,高体鳑鲏,Rhodeus ocellatus,鱼类,rule_fallback,0.74,yes,yes,未匹配到物种专属喂养资料，当前仅提供类别通用参考,,,适合混养,性情温和，适合与白云金丝、鳅类、吸鳅等冷水或广温原生鱼混养；繁殖期可能有轻微追逐。,1,no,yes
sp_0476,苹果螺,Pomacea diffusa,虾螺蟹,rule_fallback,0.78,yes,yes,未匹配到物种专属喂养资料，当前仅提供类别通用参考,,,谨慎混养,性情温和，但可能被巧克力娃娃、部分慈鲷、龟类和大型肉食鱼啃咬；含铜药物对螺类风险很高。,1,no,yes
sp_0477,趴地珍珠,Glossostigma elatinoides,水草,rule_fallback,0.75,yes,yes,未匹配到物种专属喂养资料，当前仅提供类别通用参考,,,适合混养,植物类不会主动攻击鱼虾，适合草缸和虾缸；主要注意避免被大型草食鱼翻拱或啃食。,1,no,yes
sp_0478,迷你牛毛毡,Eleocharis parvula,水草,rule_fallback,0.75,yes,yes,未匹配到物种专属喂养资料，当前仅提供类别通用参考,,,适合混养,植物类适合与温和鱼虾混养；避免金鱼、慈鲷等翻底或啃草的鱼类。,1,no,yes
